,user_id,item_name,playtime_forever
23940,76561198047630659,Path of Exile,933.0
23941,76561198047630659,Ragnarok,116.0
23942,76561198047630659,HAWKEN,51.0
23943,76561198047630659,Marvel Heroes 2016,285.0
23944,76561198047630659,Resident Evil 6 / Biohazard 6,824.0
23945,76561198047630659,Age of Empires II: HD Edition,192.0
23946,76561198047630659,Prison Architect,1852.0
23947,76561198047630659,Magic: The Gathering - Duels of the Planeswalkers 2013,1986.0
23948,76561198047630659,Mars: War Logs,646.0
23949,76561198047630659,Shadowrun Returns,554.0
23950,76561198047630659,Far Cry® 3 Blood Dragon,102.0
23951,76561198047630659,System Shock 2,127.0
23952,76561198047630659,Company of Heroes 2,324.0
23953,76561198047630659,The Forest,286.0
23954,76561198047630659,Magic 2014 ,1642.0
23955,76561198047630659,PAYDAY 2,91.0
23956,76561198047630659,Saints Row IV,106.0
23957,76561198047630659,Game Dev Tycoon,636.0
23958,76561198047630659,Wargame: Red Dragon,503.0
23959,76561198047630659,State of Decay,944.0
23960,76561198047630659,IL-2 Sturmovik: 1946,263.0
23961,76561198047630659,Grim Dawn,2340.0
23962,76561198047630659,Contagion,166.0
23963,76561198047630659,Project Zomboid,227.0
23964,76561198047630659,DayZ,707.0
23965,76561198047630659,Satellite Reign,205.0
23966,76561198047630659,Nether,164.0
23967,76561198047630659,Halo: Spartan Assault,18.0
23968,76561198047630659,METAL GEAR SOLID V: THE PHANTOM PAIN,4994.0
23969,76561198047630659,Echo of Soul,319.0
23970,76561198047630659,Duelyst,334.0
23971,76561198047630659,DARK SOULS™ II,4188.0
23972,76561198047630659,Arma 3,10020.0
23973,76561198047630659,Transistor,185.0
23974,76561198047630659,Defiance,1365.0
23975,76561198047630659,Warface,25.0
23976,76561198047630659,Magic 2015,150.0
23977,76561198047630659,Aura Kingdom,1541.0
23978,76561198047630659,Heroes & Generals,101.0
23979,76561198047630659,Deus Ex: Human Revolution - Director's Cut,727.0
23980,76561198047630659,Middle-earth: Shadow of Mordor,926.0
23981,76561198047630659,TERA,3024.0
23982,76561198047630659,NBA 2K15,2608.0
23983,76561198047630659,MechWarrior Online,2808.0
23984,76561198047630659,Mortal Kombat X,640.0
23985,76561198047630659,Pillars of Eternity,4155.0
23986,76561198047630659,DARK SOULS™ II: Scholar of the First Sin,3448.0
23987,76561198047630659,Cities: Skylines,1255.0
23988,76561198047630659,Warhammer: End Times - Vermintide,1280.0
23989,76561198047630659,Space Beast Terror Fright,672.0
23990,76561198047630659,Killing Floor 2,370.0
23991,76561198047630659,Killing Floor 2 - SDK,0.0
23992,76561198047630659,Door Kickers,280.0
23993,76561198047630659,Battlefleet Gothic: Armada,1254.0
23994,76561198047630659,Skyrim Script Extender (SKSE),1.0
23995,76561198047630659,Trine 3: The Artifacts of Power,52.0
23996,76561198047630659,NBA 2K16,4805.0
23997,76561198047630659,Tree of Savior (English Ver.),3806.0
23998,76561198047630659,The Witcher 3: Wild Hunt,1705.0
23999,76561198047630659,WildStar,66.0
24000,76561198047630659,Fallout 4,6360.0
24001,76561198047630659,Dead by Daylight,337.0
24002,76561198047630659,SMITE,213.0
24003,76561198047630659,Undertale,0.0
24004,76561198047630659,Total War: ROME II - Emperor Edition,1337.0
24005,76561198047630659,Empire: Total War,0.0
24006,76561198047630659,MEDIEVAL: Total War™ - Gold Edition,0.0
24007,76561198047630659,Medieval II: Total War,0.0
24008,76561198047630659,Viking: Battle for Asgard,0.0
24009,76561198047630659,SHOGUN: Total War™ - Gold Edition,0.0
24010,76561198047630659,Just Cause 3,539.0
24011,76561198047630659,XCOM 2,2210.0
24012,76561198047630659,Total War: WARHAMMER,1937.0
24013,76561198047630659,DARK SOULS III,1074.0
24014,76561198047630659,Evolve Stage 2,249.0
24015,76561198069713121,Garry's Mod,6370.0
24016,76561198069713121,The Witcher: Enhanced Edition,888.0
24017,76561198069713121,Poker Night at the Inventory,161.0
24018,76561198069713121,Terraria,7732.0
24019,76561198069713121,ORION: Prelude,149.0
24020,76561198069713121,Chivalry: Medieval Warfare,575.0
24021,76561198069713121,Patch testing for Chivalry,0.0
24022,76561198069713121,Counter-Strike,611.0
24023,76561198069713121,Team Fortress Classic,251.0
24024,76561198069713121,Day of Defeat,0.0
24025,76561198069713121,Deathmatch Classic,0.0
24026,76561198069713121,Half-Life: Opposing Force,277.0
24027,76561198069713121,Ricochet,8.0
24028,76561198069713121,Half-Life,0.0
24029,76561198069713121,Counter-Strike: Condition Zero,102.0
24030,76561198069713121,Counter-Strike: Condition Zero Deleted Scenes,1.0
24031,76561198069713121,Half-Life: Blue Shift,266.0
24032,76561198069713121,Half-Life 2,0.0
24033,76561198069713121,Counter-Strike: Source,643.0
24034,76561198069713121,Half-Life: Source,0.0
24035,76561198069713121,Day of Defeat: Source,1.0
24036,76561198069713121,Half-Life 2: Deathmatch,0.0
24037,76561198069713121,Half-Life 2: Lost Coast,48.0
24038,76561198069713121,Half-Life Deathmatch: Source,61.0
24039,76561198069713121,Half-Life 2: Episode One,0.0
24040,76561198069713121,Portal,2.0
24041,76561198069713121,Half-Life 2: Episode Two,0.0
24042,76561198069713121,Left 4 Dead,0.0
24043,76561198069713121,Left 4 Dead 2,2442.0
24044,76561198069713121,Portal 2,956.0
24045,76561198069713121,Counter-Strike: Global Offensive,21019.0
24046,76561198069713121,Dota 2 Test,1.0
24047,76561198069713121,Left 4 Dead 2 Beta,0.0
24048,76561198069713121,Titan Quest,481.0
24049,76561198069713121,Titan Quest: Immortal Throne,2445.0
24050,76561198069713121,Company of Heroes,11.0
24051,76561198069713121,Company of Heroes: Opposing Fronts,425.0
24052,76561198069713121,Supreme Commander,157.0
24053,76561198069713121,Supreme Commander: Forged Alliance,0.0
24054,76561198069713121,Saints Row 2,33.0
24055,76561198069713121,"Warhammer® 40,000™: Dawn of War® II",443.0
24056,76561198069713121,Red Faction,34.0
24057,76561198069713121,Red Faction II,174.0
24058,76561198069713121,"Warhammer® 40,000™: Dawn of War® II - Chaos Rising™",56.0
24059,76561198069713121,Metro 2033,450.0
24060,76561198069713121,Darksiders,261.0
24061,76561198069713121,Darksiders II,0.0
24062,76561198069713121,Homefront,40.0
24063,76561198069713121,Red Faction: Armageddon,5.0
24064,76561198069713121,MX vs. ATV Reflex,0.0
24065,76561198069713121,"Warhammer 40,000 Space Marine",535.0
24066,76561198069713121,Saints Row: The Third,103.0
24067,76561198069713121,"Warhammer® 40,000™: Dawn of War® II – Retribution™",3362.0
24068,76561198069713121,Nexuiz,12.0
24069,76561198069713121,Nexuiz Beta,0.0
24070,76561198069713121,Nexuiz STUPID Mode,0.0
24071,76561198069713121,Company of Heroes (New Steam Version),0.0
24072,76561198069713121,Titan Quest Anniversary Edition,0.0
24073,76561198069713121,Tribes: Ascend,101.0
24074,76561198069713121,Super Monday Night Combat,1810.0
24075,76561198069713121,MicroVolts Surge,0.0
24076,76561198069713121,Neverwinter,30.0
24077,76561198069713121,Realm of the Mad God,306.0
24078,76561198069713121,Gotham City Impostors: Free To Play,1452.0
24079,76561198069713121,Star Conflict,41.0
24080,76561198069713121,The Lord of the Rings Online™,0.0
24081,76561198069713121,Dungeonland,50.0
24082,76561198069713121,Ragnarok Online 2,46.0
24083,76561198069713121,War Thunder,3155.0
24084,76561198069713121,Path of Exile,27293.0
24085,76561198069713121,Tom Clancy's Ghost Recon Phantoms - NA,0.0
24086,76561198069713121,Dragon Nest Europe,1.0
24087,76561198069713121,Dragons and Titans,2.0
24088,76561198069713121,RIFT,11756.0
24089,76561198069713121,Blacklight: Retribution,9.0
24090,76561198069713121,Ascend: Hand of Kul,0.0
24091,76561198069713121,Toribash,4.0
24092,76561198069713121,Fistful of Frags,54.0
24093,76561198069713121,HAWKEN,35.0
24094,76561198069713121,No More Room in Hell,1169.0
24095,76561198069713121,Fortress Forever,132.0
24096,76561198069713121,AION Free-to-Play,662.0
24097,76561198069713121,Counter-Strike Nexon: Zombies,2459.0
24098,76561198069713121,Sven Co-op,2755.0
24099,76561198069713121,Dead Island: Epidemic,783.0
24100,76561198069713121,Lucent Heart,0.0
24101,76561198069713121,Robocraft,756.0
24102,76561198069713121,Trove,16.0
24103,76561198069713121,Unturned,198.0
24104,76561198069713121,Defiance,149.0
24105,76561198069713121,Heroes & Generals,26.0
24106,76561198069713121,Dizzel,0.0
24107,76561198069713121,Altitude,101.0
24108,76561198069713121,TERA,3568.0
24109,76561198069713121,Tales Runner,0.0
24110,76561198069713121,F.E.A.R. Online,0.0
24111,76561198069713121,Heavy Metal Machines,141.0
24112,76561198069713121,Dirty Bomb,0.0
24113,76561198069713121,Magic Barrage - Bitferno,107.0
24114,76561198069713121,Navy Field 2 : Conqueror of the Ocean,393.0
24115,76561198069713121,CroNix,275.0
24116,76561198069713121,Strife,236.0
24117,76561198069713121,Metro Conflict,83.0
24118,76561198069713121,WTFast Gamers Private Network (GPN),565.0
24119,76561198069713121,Lineage II,462.0
24120,76561198069713121,SMITE,12.0
24121,76561198069713121,Mitos.is: The Game,785.0
24122,76561198069713121,Race The Sun,9.0
24123,76561198069713121,Block N Load,244.0
24124,76561198069713121,"Warhammer 40,000: Dark Nexus Arena",0.0
24125,76561198069713121,Galaxy Control: 3D Strategy,0.0
24126,76561198069713121,Paladins,8.0
24127,76561198069713121,Agent Origins: Escape,10.0
24128,76561198069713121,Riders of Icarus,75.0
24129,76561198069713121,Evolve Stage 2,18.0
24130,1997-07-06_J077,Garry's Mod,17149.0
24131,1997-07-06_J077,Left 4 Dead 2,1984.0
24132,1997-07-06_J077,Left 4 Dead 2 Beta,0.0
24133,1997-07-06_J077,Happy Wars,0.0
24134,1997-07-06_J077,Robocraft,0.0
24135,1997-07-06_J077,Firefall,0.0
24136,1997-07-06_J077,WAKFU,0.0
24137,76561198076248461,Garry's Mod,142.0
24138,76561198076248461,Grand Theft Auto: San Andreas,1704.0
24139,76561198076248461,Grand Theft Auto: San Andreas,0.0
24140,76561198076248461,Arma 2,6909.0
24141,76561198076248461,Terraria,1.0
24142,76561198076248461,Train Simulator,1037.0
24143,76561198076248461,War Thunder,3136.0
24144,76561198076248461,Arma 2: DayZ Mod,112.0
24145,76561198076248461,Arma 2,662.0
24146,76561198076248461,Arma 2: Operation Arrowhead,7314.0
24147,76561198076248461,Arma 2: British Armed Forces,0.0
24148,76561198076248461,Arma 2: Private Military Company,0.0
24149,76561198076248461,Arma 2: Operation Arrowhead Beta (Obsolete),743.0
24150,76561198076248461,Assetto Corsa,358.0
24151,76561198076248461,Farming Simulator 2013,2984.0
24152,76561198076248461,Farming Simulator 2013 - Modding Tutorials,0.0
24153,76561198076248461,Spintires,1897.0
24154,76561198076248461,Spintires Editor,0.0
24155,76561198076248461,Brick-Force,1.0
24156,1337lolroflmao,Counter-Strike: Source,3833.0
24157,1337lolroflmao,Garry's Mod,93215.0
24158,1337lolroflmao,Company of Heroes,0.0
24159,1337lolroflmao,Company of Heroes (New Steam Version),1131.0
24160,1337lolroflmao,Sam & Max 101: Culture Shock,294.0
24161,1337lolroflmao,Sam & Max 102: Situation: Comedy,441.0
24162,1337lolroflmao,"Sam & Max 103: The Mole, the Mob and the Meatball",188.0
24163,1337lolroflmao,Sam & Max 105: Reality 2.0,345.0
24164,1337lolroflmao,Sam & Max 106: Bright Side of the Moon,185.0
24165,1337lolroflmao,Call of Duty 4: Modern Warfare,1955.0
24166,1337lolroflmao,The Witcher: Enhanced Edition,1221.0
24167,1337lolroflmao,Fallout 3,2030.0
24168,1337lolroflmao,Call of Duty: World at War,31461.0
24169,1337lolroflmao,Arma 2,2281.0
24170,1337lolroflmao,STAR WARS™ Battlefront™ II,114.0
24171,1337lolroflmao,Bad Rats,22.0
24172,1337lolroflmao,Call of Duty: Modern Warfare 2,905.0
24173,1337lolroflmao,Call of Duty: Modern Warfare 2 - Multiplayer,7261.0
24174,1337lolroflmao,Left 4 Dead 2,2475.0
24175,1337lolroflmao,Left 4 Dead 2 Beta,1.0
24176,1337lolroflmao,Dead Rising 2,271.0
24177,1337lolroflmao,Sid Meier's Civilization V,2665.0
24178,1337lolroflmao,Call of Duty: Black Ops,92.0
24179,1337lolroflmao,Call of Duty: Black Ops - Multiplayer,37.0
24180,1337lolroflmao,Poker Night at the Inventory,250.0
24181,1337lolroflmao,Magicka,304.0
24182,1337lolroflmao,Assassin's Creed Brotherhood,548.0
24183,1337lolroflmao,Portal 2,1022.0
24184,1337lolroflmao,Sam & Max 201: Ice Station Santa,253.0
24185,1337lolroflmao,Sam & Max 202: Moai Better Blues,304.0
24186,1337lolroflmao,Sam & Max 203: Night of the Raving Dead,0.0
24187,1337lolroflmao,Sam & Max 204: Chariots of the Dogs,0.0
24188,1337lolroflmao,Sam & Max 205: What's New Beelzebub?,0.0
24189,1337lolroflmao,Sam & Max 301: The Penal Zone,0.0
24190,1337lolroflmao,Sam & Max 302: The Tomb of Sammun-Mak,0.0
24191,1337lolroflmao,Sam & Max 303: They Stole Max's Brain!,0.0
24192,1337lolroflmao,Sam & Max 304: Beyond the Alley of the Dolls,0.0
24193,1337lolroflmao,Sam & Max 305: The City that Dares not Sleep,0.0
24194,1337lolroflmao,Universe Sandbox,1188.0
24195,1337lolroflmao,BRINK,51.0
24196,1337lolroflmao,Terraria,2943.0
24197,1337lolroflmao,The Witcher 2: Assassins of Kings Enhanced Edition,5.0
24198,1337lolroflmao,Saints Row: The Third,4925.0
24199,1337lolroflmao,Dota 2 Test,0.0
24200,1337lolroflmao,Fable - The Lost Chapters,344.0
24201,1337lolroflmao,The Darkness II,28.0
24202,1337lolroflmao,Fallout: New Vegas,6546.0
24203,1337lolroflmao,L.A. Noire,680.0
24204,1337lolroflmao,Counter-Strike: Global Offensive,58970.0
24205,1337lolroflmao,Castle Crashers,413.0
24206,1337lolroflmao,Borderlands 2,2962.0
24207,1337lolroflmao,Dishonored,1057.0
24208,1337lolroflmao,Chivalry: Medieval Warfare,77.0
24209,1337lolroflmao,Patch testing for Chivalry,0.0
24210,1337lolroflmao,Call of Duty: Black Ops II,91.0
24211,1337lolroflmao,Call of Duty: Black Ops II - Multiplayer,1488.0
24212,1337lolroflmao,Call of Duty: Black Ops II - Zombies,6867.0
24213,1337lolroflmao,America's Army 3,1.0
24214,1337lolroflmao,Super Monday Night Combat,59.0
24215,1337lolroflmao,Realm of the Mad God,0.0
24216,1337lolroflmao,America's Army: Proving Grounds,14.0
24217,1337lolroflmao,Construct 2 Free,1.0
24218,1337lolroflmao,Warframe,1588.0
24219,1337lolroflmao,War Thunder,0.0
24220,1337lolroflmao,Panzar,77.0
24221,1337lolroflmao,Tom Clancy's Ghost Recon Phantoms - NA,1273.0
24222,1337lolroflmao,Moonbase Alpha,59.0
24223,1337lolroflmao,Blacklight: Retribution,8.0
24224,1337lolroflmao,Cry of Fear,115.0
24225,1337lolroflmao,Toribash,0.0
24226,1337lolroflmao,No More Room in Hell,11.0
24227,1337lolroflmao,Happy Wars,0.0
24228,1337lolroflmao,Sniper Ghost Warrior 2,60.0
24229,1337lolroflmao,BioShock Infinite,845.0
24230,1337lolroflmao,Surgeon Simulator,617.0
24231,1337lolroflmao,Receiver,217.0
24232,1337lolroflmao,FEZ,14.0
24233,1337lolroflmao,Don't Starve,1084.0
24234,1337lolroflmao,Don't Starve Together,337.0
24235,1337lolroflmao,Defiance,2.0
24236,1337lolroflmao,Call of Duty: Ghosts,693.0
24237,1337lolroflmao,Call of Duty: Ghosts - Multiplayer,2556.0
24238,1337lolroflmao,The Elder Scrolls V: Skyrim,939.0
24239,1337lolroflmao,The Forest,2330.0
24240,1337lolroflmao,Day One: Garry's Incident,1599.0
24241,1337lolroflmao,Company of Heroes 2,354.0
24242,1337lolroflmao,Dead Island,1189.0
24243,1337lolroflmao,Dead Island Riptide,248.0
24244,1337lolroflmao,Counter-Strike,78.0
24245,1337lolroflmao,Team Fortress Classic,0.0
24246,1337lolroflmao,Day of Defeat,0.0
24247,1337lolroflmao,Deathmatch Classic,0.0
24248,1337lolroflmao,Half-Life: Opposing Force,0.0
24249,1337lolroflmao,Ricochet,6.0
24250,1337lolroflmao,Half-Life,409.0
24251,1337lolroflmao,Counter-Strike: Condition Zero,59.0
24252,1337lolroflmao,Counter-Strike: Condition Zero Deleted Scenes,0.0
24253,1337lolroflmao,Half-Life: Blue Shift,0.0
24254,1337lolroflmao,Half-Life 2,41.0
24255,1337lolroflmao,Half-Life: Source,0.0
24256,1337lolroflmao,Day of Defeat: Source,43.0
24257,1337lolroflmao,Half-Life 2: Deathmatch,0.0
24258,1337lolroflmao,Half-Life 2: Lost Coast,0.0
24259,1337lolroflmao,Half-Life Deathmatch: Source,0.0
24260,1337lolroflmao,Half-Life 2: Episode One,0.0
24261,1337lolroflmao,Portal,0.0
24262,1337lolroflmao,Half-Life 2: Episode Two,0.0
24263,1337lolroflmao,Left 4 Dead,0.0
24264,1337lolroflmao,"Papers, Please",369.0
24265,1337lolroflmao,PAYDAY 2,15752.0
24266,1337lolroflmao,Game Dev Tycoon,384.0
24267,1337lolroflmao,SpeedRunners,555.0
24268,1337lolroflmao,Rust,14042.0
24269,1337lolroflmao,Audiosurf 2,188.0
24270,1337lolroflmao,The Walking Dead: Season Two,506.0
24271,1337lolroflmao,BlackSoul Extended Edition,1.0
24272,1337lolroflmao,Subnautica,128.0
24273,1337lolroflmao,EVGA Precision XOC,908.0
24274,1337lolroflmao,Nidhogg,241.0
24275,1337lolroflmao,Counter-Strike Nexon: Zombies,278.0
24276,1337lolroflmao,Insurgency,975.0
24277,1337lolroflmao,Space Engineers,231.0
24278,1337lolroflmao,South Park™: The Stick of Truth™,368.0
24279,1337lolroflmao,Half-Life 2: Update,0.0
24280,1337lolroflmao,Tabletop Simulator,766.0
24281,1337lolroflmao,H1Z1: Just Survive,616.0
24282,1337lolroflmao,H1Z1: Just Survive Test Server,0.0
24283,1337lolroflmao,H1Z1: King of the Kill,104.0
24284,1337lolroflmao,H1Z1: King of the Kill Test Server,0.0
24285,1337lolroflmao,Dead Island: Epidemic,54.0
24286,1337lolroflmao,Mount Your Friends,235.0
24287,1337lolroflmao,The Escapists,1442.0
24288,1337lolroflmao,BattleBlock Theater,326.0
24289,1337lolroflmao,Woodle Tree Adventures,200.0
24290,1337lolroflmao,Metro 2033 Redux,357.0
24291,1337lolroflmao,Metro: Last Light Redux,199.0
24292,1337lolroflmao,Robocraft,144.0
24293,1337lolroflmao,Cobi Treasure Deluxe,7.0
24294,1337lolroflmao,Arma: Cold War Assault,5.0
24295,1337lolroflmao,Watch_Dogs,1562.0
24296,1337lolroflmao,Trove,9.0
24297,1337lolroflmao,Unturned,2631.0
24298,1337lolroflmao,Bloons TD5,2600.0
24299,1337lolroflmao,Velvet Sundown,3.0
24300,1337lolroflmao,The Way of Life Free Edition,0.0
24301,1337lolroflmao,Warface,13.0
24302,1337lolroflmao,Homefront,378.0
24303,1337lolroflmao,Lethal League,525.0
24304,1337lolroflmao,Five Nights at Freddy's,226.0
24305,1337lolroflmao,We Happy Few,216.0
24306,1337lolroflmao,CastleMiner Z,370.0
24307,1337lolroflmao,Age of Empires II: HD Edition,1532.0
24308,1337lolroflmao,TERA,0.0
24309,1337lolroflmao,PAYDAY: The Heist,221.0
24310,1337lolroflmao,The Long Dark,156.0
24311,1337lolroflmao,This War of Mine,3145.0
24312,1337lolroflmao,Dirty Bomb,38.0
24313,1337lolroflmao,The Binding of Isaac: Rebirth,2498.0
24314,1337lolroflmao,The Ship,207.0
24315,1337lolroflmao,The Ship Single Player,0.0
24316,1337lolroflmao,The Ship Tutorial,0.0
24317,1337lolroflmao,Life Is Strange™,1263.0
24318,1337lolroflmao,FreeStyle2: Street Basketball,6.0
24319,1337lolroflmao,Hotline Miami,458.0
24320,1337lolroflmao,Hotline Miami 2: Wrong Number,141.0
24321,1337lolroflmao,Teddy Floppy Ear - Kayaking,7.0
24322,1337lolroflmao,Company of Heroes: The Great War 1918,1.0
24323,1337lolroflmao,Grand Theft Auto: San Andreas,288.0
24324,1337lolroflmao,Grand Theft Auto: San Andreas,0.0
24325,1337lolroflmao,AdVenture Capitalist,132.0
24326,1337lolroflmao,Five Nights at Freddy's 3,32.0
24327,1337lolroflmao,Wolfenstein: The New Order,209.0
24328,1337lolroflmao,Wolfenstein: The Old Blood ,410.0
24329,1337lolroflmao,Cities: Skylines,424.0
24330,1337lolroflmao,Survarium,14.0
24331,1337lolroflmao,Spooky's Jump Scare Mansion,64.0
24332,1337lolroflmao,Grand Theft Auto V,11950.0
24333,1337lolroflmao,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,5.0
24334,1337lolroflmao,Clicker Heroes,899.0
24335,1337lolroflmao,Tom Clancy's The Division,333.0
24336,1337lolroflmao,Skyrim Script Extender (SKSE),0.0
24337,1337lolroflmao,Call of Duty: Black Ops III - Awakening DLC Pack,0.0
24338,1337lolroflmao,Uncrowded,28.0
24339,1337lolroflmao,The Witcher 3: Wild Hunt,4.0
24340,1337lolroflmao,Fallout 4,2865.0
24341,1337lolroflmao,Sakura Clicker,0.0
24342,1337lolroflmao,Time Clickers,151.0
24343,1337lolroflmao,WARMODE,9.0
24344,1337lolroflmao,Undertale,97.0
24345,1337lolroflmao,Stardew Valley,954.0
24346,1337lolroflmao,Oh...Sir!,1.0
24347,1337lolroflmao,Call of Duty: Black Ops III,4329.0
24348,1337lolroflmao,Tom Clancy's Rainbow Six Siege,1308.0
24349,1337lolroflmao,The Culling,300.0
24350,1337lolroflmao,GameMaker: Studio,1905.0
24351,1337lolroflmao,Montaro,14.0
24352,1337lolroflmao,Evolve Stage 2,447.0
24353,76561198080832419,Terraria,4048.0
24354,76561198080832419,Dota 2 Test,0.0
24355,76561198080832419,Trove,9788.0
24356,76561198080832419,Rise of Incarnates,163.0
24357,76561198080832419,TERA,1.0
24358,76561198080832419,ARK: Survival Evolved,13989.0
24359,76561198080832419,ARK: Survival Of The Fittest,345.0
24360,76561198080832419,Tree of Savior (English Ver.),0.0
24361,76561198080832419,SMITE,99.0
24362,76561198080832419,Bierzerkers,37.0
24363,76561198151645088,Day of Defeat: Source,224.0
24364,76561198151645088,Team Fortress Classic,1663.0
24365,76561198151645088,Day of Defeat,42.0
24366,76561198151645088,Half-Life,74.0
24367,76561198151645088,Half-Life 2,1393.0
24368,76561198151645088,Half-Life 2: Lost Coast,10.0
24369,76561198151645088,Garry's Mod,2444.0
24370,76561198151645088,SEGA Mega Drive & Genesis Classics,249.0
24371,76561198151645088,Sonic CD,28.0
24372,76561198151645088,TrackMania Nations Forever,233.0
24373,76561198151645088,America's Army: Proving Grounds,0.0
24374,76561198151645088,Fistful of Frags,460.0
24375,76561198151645088,You Have to Win the Game,7.0
24376,76561198151645088,theHunter,0.0
24377,76561198151645088,Turbo Dismount,391.0
24378,76561198151645088,Goat Simulator,54.0
24379,76561198151645088,Grand Theft Auto V,11888.0
24380,76561198151645088,Robocraft,27.0
24381,76561198151645088,Heroes & Generals,193.0
24382,76561198151645088,Double Action: Boogaloo,0.0
24383,76561198151645088,Counter-Strike: Global Offensive,383.0
24384,76561198151645088,Boring Man - Online Tactical Stickman Combat,8.0
24385,76561198151645088,Rustbucket Rumble,12.0
24386,76561198151645088,Codename CURE,193.0
24387,76561198151645088,Undertale,22.0
24388,76561198151645088,SNOW,1.0
24389,76561198151645088,Elisa: The Innkeeper - Prequel,83.0
24390,IAA_Recon_Dropbear,Half-Life 2,54.0
24391,IAA_Recon_Dropbear,Half-Life 2: Deathmatch,0.0
24392,IAA_Recon_Dropbear,Half-Life 2: Lost Coast,0.0
24393,IAA_Recon_Dropbear,Half-Life Deathmatch: Source,0.0
24394,IAA_Recon_Dropbear,Half-Life 2: Episode One,0.0
24395,IAA_Recon_Dropbear,Half-Life 2: Episode Two,0.0
24396,IAA_Recon_Dropbear,Cabelas Trophy Bucks,69.0
24397,IAA_Recon_Dropbear,Commandos: Behind Enemy Lines,3.0
24398,IAA_Recon_Dropbear,Commandos: Beyond the Call of Duty,0.0
24399,IAA_Recon_Dropbear,Commandos: Strike Force,0.0
24400,IAA_Recon_Dropbear,Commandos 2: Men of Courage,24.0
24401,IAA_Recon_Dropbear,Commandos 3: Destination Berlin,11.0
24402,IAA_Recon_Dropbear,Hitman 2: Silent Assassin,4.0
24403,IAA_Recon_Dropbear,Hitman: Blood Money,0.0
24404,IAA_Recon_Dropbear,Battlestations: Midway,10.0
24405,IAA_Recon_Dropbear,Just Cause,0.0
24406,IAA_Recon_Dropbear,Hitman: Codename 47,0.0
24407,IAA_Recon_Dropbear,Deus Ex: Game of the Year Edition,2.0
24408,IAA_Recon_Dropbear,Deus Ex: Invisible War,0.0
24409,IAA_Recon_Dropbear,Thief: Deadly Shadows,0.0
24410,IAA_Recon_Dropbear,Tomb Raider: Legend,0.0
24411,IAA_Recon_Dropbear,Project: Snowblind,0.0
24412,IAA_Recon_Dropbear,Rogue Trooper,0.0
24413,IAA_Recon_Dropbear,Infernal,0.0
24414,IAA_Recon_Dropbear,Tomb Raider: Anniversary,0.0
24415,IAA_Recon_Dropbear,Kane & Lynch: Dead Men,0.0
24416,IAA_Recon_Dropbear,Conflict: Denied Ops,0.0
24417,IAA_Recon_Dropbear,GTR Evolution,1.0
24418,IAA_Recon_Dropbear,RACE 07,2134.0
24419,IAA_Recon_Dropbear,STCC: The Game,0.0
24420,IAA_Recon_Dropbear,RACE 07 - Formula RaceRoom Add-On,0.0
24421,IAA_Recon_Dropbear,Counter-Strike,5.0
24422,IAA_Recon_Dropbear,Team Fortress Classic,0.0
24423,IAA_Recon_Dropbear,Day of Defeat,0.0
24424,IAA_Recon_Dropbear,Deathmatch Classic,0.0
24425,IAA_Recon_Dropbear,Half-Life: Opposing Force,0.0
24426,IAA_Recon_Dropbear,Ricochet,2.0
24427,IAA_Recon_Dropbear,Half-Life,0.0
24428,IAA_Recon_Dropbear,Counter-Strike: Condition Zero,0.0
24429,IAA_Recon_Dropbear,Counter-Strike: Condition Zero Deleted Scenes,0.0
24430,IAA_Recon_Dropbear,Half-Life: Blue Shift,0.0
24431,IAA_Recon_Dropbear,Counter-Strike: Source,16.0
24432,IAA_Recon_Dropbear,Half-Life: Source,0.0
24433,IAA_Recon_Dropbear,Day of Defeat: Source,0.0
24434,IAA_Recon_Dropbear,Portal,41.0
24435,IAA_Recon_Dropbear,Left 4 Dead,74.0
24436,IAA_Recon_Dropbear,Dead Space,0.0
24437,IAA_Recon_Dropbear,Mirror's Edge,54.0
24438,IAA_Recon_Dropbear,Empire: Total War,2561.0
24439,IAA_Recon_Dropbear,Burnout Paradise: The Ultimate Box,19.0
24440,IAA_Recon_Dropbear,Trials 2: Second Edition,107.0
24441,IAA_Recon_Dropbear,Monster Trucks Nitro,95.0
24442,IAA_Recon_Dropbear,Ghostbusters: The Video Game,19.0
24443,IAA_Recon_Dropbear,Dark Messiah of Might & Magic Single Player,13.0
24444,IAA_Recon_Dropbear,Dark Messiah of Might & Magic Multi-Player,0.0
24445,IAA_Recon_Dropbear,Heroes of Might & Magic V,36.0
24446,IAA_Recon_Dropbear,Heroes of Might & Magic V: Tribes of the East,25.0
24447,IAA_Recon_Dropbear,Heroes of Might & Magic V: Hammers of Fate,0.0
24448,IAA_Recon_Dropbear,Ashes Cricket 2009,787.0
24449,IAA_Recon_Dropbear,Call of Duty: Modern Warfare 2,33.0
24450,IAA_Recon_Dropbear,Call of Duty: Modern Warfare 2 - Multiplayer,459.0
24451,IAA_Recon_Dropbear,RACE On,0.0
24452,IAA_Recon_Dropbear,The Witcher: Enhanced Edition,10.0
24453,IAA_Recon_Dropbear,LEGO® Star Wars™: The Complete Saga,27.0
24454,IAA_Recon_Dropbear,Command and Conquer 3: Tiberium Wars,1052.0
24455,IAA_Recon_Dropbear,Command and Conquer 4: Tiberian Twilight,103.0
