,user_id,item_id,item_name,playtime_forever
1259,evcentric,226860,Galactic Civilizations III,295.0
1261,evcentric,38410,Fallout 2,226.0
1266,evcentric,247080,Crypt of the NecroDancer,114.0
1267,evcentric,315460,Dig or Die,207.0
1268,evcentric,324260,VoidExpanse,425.0
1269,evcentric,275670,Space Run,580.0
1274,evcentric,340580,Armed with Wings: Rearmed,7.0
1275,evcentric,344850,Big Pharma,332.0
1278,evcentric,351510,Quiplash,0.0
1279,evcentric,365300,Transmissions: Element 120,8.0
1281,evcentric,298180,The Desolate Hope,17.0
1284,evcentric,370360,TIS-100,403.0
1286,evcentric,372190,Astro Lords: Oort Cloud,5.0
1288,evcentric,383120,Empyrion - Galactic Survival,1803.0
1289,evcentric,388880,Oxenfree,54.0
1290,evcentric,234140,Mad Max,134.0
1292,evcentric,396890,Gridworld,5.0
1294,evcentric,404410,Endless Sky,53.0
1295,evcentric,416690,Oh...Sir!,0.0
1298,evcentric,364360,Total War: WARHAMMER,29.0
1299,evcentric,452780,RuneScape: Idle Adventures,2660.0
1300,evcentric,454060,Blueprint Tycoon,23.0
1301,evcentric,466170,Idling to Rule the Gods,28545.0
1317,Riot-Punch,1300,SiN Episodes: Emergence,0.0
1318,Riot-Punch,1309,SiN Multiplayer,0.0
1319,Riot-Punch,1313,SiN,0.0
1321,Riot-Punch,6850,Hitman 2: Silent Assassin,0.0
1332,Riot-Punch,12100,Grand Theft Auto III,12.0
1334,Riot-Punch,12120,Grand Theft Auto: San Andreas,94.0
1336,Riot-Punch,12140,Max Payne,0.0
1337,Riot-Punch,12150,Max Payne 2: The Fall of Max Payne,0.0
1340,Riot-Punch,15100,Assassin's Creed,258.0
1341,Riot-Punch,16600,Trials 2: Second Edition,277.0
1342,Riot-Punch,12750,GRID,7449.0
1343,Riot-Punch,12360,FlatOut: Ultimate Carnage,706.0
1346,Riot-Punch,17300,Crysis,0.0
1349,Riot-Punch,19830,Tom Clancy's Rainbow Six 3: Gold Edition,0.0
1350,Riot-Punch,19840,Tom Clancy's Rainbow Six 3: Athena Sword,0.0
1353,Riot-Punch,12200,Bully: Scholarship Edition,89.0
1358,Riot-Punch,11590,Hospital Tycoon,0.0
1361,Riot-Punch,21660,Street Fighter IV,23903.0
1363,Riot-Punch,12800,FUEL,30.0
1364,Riot-Punch,13570,Tom Clancy's Splinter Cell: Chaos Theory,49.0
1367,Riot-Punch,40700,Machinarium,54.0
1372,Riot-Punch,18110,Shattered Horizon,3.0
1378,Riot-Punch,12840,DiRT 2,205.0
1380,Riot-Punch,33610,Broken Sword 3 - the Sleeping Dragon,0.0
1382,Riot-Punch,32430,STAR WARS™: The Force Unleashed™ Ultimate Sith Edition,112.0
1383,Riot-Punch,3730,Aliens versus Predator Classic 2000,0.0
1387,Riot-Punch,40930,The Misadventures of P.B. Winterbottom,13.0
1390,Riot-Punch,34010,Alpha Protocol,27.0
1394,Riot-Punch,3960,Shattered Union,0.0
1395,Riot-Punch,3980,CivCity: Rome,0.0
1398,Riot-Punch,7610,Railroad Tycoon 3,1.0
1399,Riot-Punch,7620,Railroad Tycoon 2: Platinum,0.0
1400,Riot-Punch,7650,X-COM: Terror from the Deep,0.0
1401,Riot-Punch,7660,X-COM: Apocalypse,0.0
1402,Riot-Punch,7730,X-COM: Interceptor,0.0
1403,Riot-Punch,7760,X-COM: UFO Defense,0.0
1404,Riot-Punch,7770,X-COM: Enforcer,4.0
1405,Riot-Punch,7780,MLB® Front Office Manager,0.0
1411,Riot-Punch,16700,Stronghold Crusader Extreme HD,0.0
1416,Riot-Punch,40950,Stronghold HD,0.0
1417,Riot-Punch,40960,Stronghold 2,0.0
1418,Riot-Punch,40970,Stronghold Crusader HD,0.0
1419,Riot-Punch,40980,Stronghold Legends,0.0
1420,Riot-Punch,50120,MLB 2K10,10.0
1424,Riot-Punch,41700,S.T.A.L.K.E.R.: Call of Pripyat,0.0
1425,Riot-Punch,45740,Dead Rising 2,82.0
1426,Riot-Punch,70300,VVVVVV,19.0
1429,Riot-Punch,35130,Lara Croft and the Guardian of Light,10.0
1433,Riot-Punch,47870,Need for Speed: Hot Pursuit,719.0
1436,Riot-Punch,36700,The Scourge Project: Episode 1 and 2,0.0
1437,Riot-Punch,37000,The Void,11.0
1439,Riot-Punch,227560,Scourge: Outbreak,0.0
1440,Riot-Punch,18000,"On the Rain-Slick Precipice of Darkness, Episode One",4.0
1441,Riot-Punch,18020,"On the Rain-Slick Precipice of Darkness, Episode Two",0.0
1447,Riot-Punch,48190,Assassin's Creed Brotherhood,1.0
1448,Riot-Punch,63710,BIT.TRIP RUNNER,20.0
1449,Riot-Punch,95300,Capsized,0.0
1451,Riot-Punch,92000,Hydrophobia: Prophecy,17.0
1453,Riot-Punch,45760,Ultra Street Fighter IV,4413.0
1456,Riot-Punch,57900,Duke Nukem Forever,0.0
1468,Riot-Punch,201870,Assassin's Creed Revelations,0.0
1473,Riot-Punch,200330,Serious Sam 3 Bonus Content,0.0
1478,Riot-Punch,67370,The Darkness II,0.0
1481,Riot-Punch,207570,English Country Tune,0.0
1483,Riot-Punch,57400,Batman: Arkham City™,959.0
1490,Riot-Punch,204060,Superbrothers: Sword & Sworcery EP,24.0
1491,Riot-Punch,6860,Hitman: Blood Money,0.0
1492,Riot-Punch,6900,Hitman: Codename 47,0.0
1496,Riot-Punch,200390,Oil Rush,0.0
1499,Riot-Punch,209830,Lone Survivor: The Director's Cut,1.0
1500,Riot-Punch,205910,Tiny and Big: Grandpa's Leftovers,0.0
1501,Riot-Punch,108710,Alan Wake,138.0
1502,Riot-Punch,202750,Alan Wake's American Nightmare,0.0
1505,Riot-Punch,211050,Battle vs Chess,0.0
1514,Riot-Punch,107800,Rochard,0.0
1515,Riot-Punch,108500,Vessel,0.0
1516,Riot-Punch,65300,Dustforce,0.0
1519,Riot-Punch,207420,Wizorb,0.0
1520,Riot-Punch,214970,Intrusion 2,0.0
1524,Riot-Punch,207210,Tony Hawk's Pro Skater HD,28.0
1541,Riot-Punch,219680,Proteus,0.0
1544,Riot-Punch,388410,Darksiders II: Deathinitive Edition,0.0
1550,Riot-Punch,238960,Path of Exile,0.0
1551,Riot-Punch,230980,Starseed Pilgrim,0.0
1558,Riot-Punch,228300,Remember Me,164.0
1559,Riot-Punch,65930,The Bureau: XCOM Declassified,0.0
1561,Riot-Punch,206190,Gunpoint,355.0
1564,Riot-Punch,231040,Beatbuddy: Tale of the Guardians,0.0
1579,Riot-Punch,261760,Lichdom: Battlemage,0.0
1580,Riot-Punch,296490,GemCraft - Chasing Shadows,0.0
1581,Riot-Punch,296710,Monstrum ,0.0
1584,Riot-Punch,326120,Horizon Shift,0.0
1587,Riot-Punch,240160,Duke Nukem,0.0
1588,Riot-Punch,240180,Duke Nukem 2,0.0
1589,Riot-Punch,240200,Duke Nukem: Manhattan Project,0.0
1590,Riot-Punch,358170,Arctic Adventure,0.0
1591,Riot-Punch,358180,Bio Menace,0.0
1592,Riot-Punch,358190,Blake Stone: Aliens of Gold,0.0
1593,Riot-Punch,358200,Math Rescue,0.0
1594,Riot-Punch,358210,Monster Bash,0.0
1595,Riot-Punch,358220,Mystic Towers,0.0
1596,Riot-Punch,358230,Paganitzu,0.0
1597,Riot-Punch,358240,Monuments of Mars,0.0
1598,Riot-Punch,358250,Cosmo's Cosmic Adventure,0.0
1599,Riot-Punch,358260,Crystal Caves,0.0
1600,Riot-Punch,358270,Death Rally (Classic),0.0
1601,Riot-Punch,358280,Alien Carnage / Halloween Harry,0.0
1602,Riot-Punch,358290,Hocus Pocus,0.0
1603,Riot-Punch,358300,Major Stryker,0.0
1604,Riot-Punch,358310,Blake Stone: Planet Strike,0.0
1605,Riot-Punch,358320,Realms of Chaos,0.0
1606,Riot-Punch,358330,Pharaoh's Tomb,0.0
1607,Riot-Punch,358340,Word Rescue,0.0
1608,Riot-Punch,358350,Secret Agent,0.0
1609,Riot-Punch,358360,Raptor: Call of the Shadows (1994 Classic Edition),0.0
1610,Riot-Punch,358370,Terminal Velocity,0.0
1611,Riot-Punch,358380,Wacky Wheels,0.0
1612,Riot-Punch,358390,Stargunner,0.0
1613,Riot-Punch,358400,Shadow Warrior (Classic),0.0
1614,Riot-Punch,358410,Rise of the Triad: Dark War,0.0
1615,Riot-Punch,358420,Xenophage,0.0
1616,Riot-Punch,358430,Balls of Steel,0.0
1617,Riot-Punch,358440,Dark Ages,0.0
1618,Riot-Punch,359850,Duke Nukem 3D,0.0
1620,Riot-Punch,365810,FLYING TIGERS: SHADOWS OVER CHINA,0.0
1621,Riot-Punch,368340,CrossCode,0.0
1622,Riot-Punch,370240,NBA 2K16,2.0
1623,Riot-Punch,371180,Super 3-D Noah's Ark,0.0
1624,Riot-Punch,292030,The Witcher 3: Wild Hunt,8442.0
1625,Riot-Punch,373360,Cast of the Seven Godsends - Redux,0.0
1627,Riot-Punch,205230,Hell Yeah!,0.0
1628,Riot-Punch,205950,Jet Set Radio,0.0
1644,doctr,2400,The Ship,1.0
1645,doctr,2420,The Ship Single Player,15.0
1646,doctr,2430,The Ship Tutorial,6.0
1649,doctr,7110,Jade Empire: Special Edition,303.0
1651,doctr,2600,Vampire: The Masquerade - Bloodlines,972.0
1653,doctr,6920,Deus Ex: Invisible War,0.0
1654,doctr,8400,Geometry Wars: Retro Evolved,18.0
1655,doctr,6510,Lost Planet: Extreme Condition,38.0
1667,doctr,12160,Midnight Club II,0.0
1671,doctr,15390,Brothers in Arms: Hell's Highway,112.0
1673,doctr,11240,Space Trader: Merchant Marine,0.0
1674,doctr,19900,Far Cry 2,1313.0
1681,doctr,6000,STAR WARS™ Republic Commando,130.0
1682,doctr,6060,STAR WARS™ Battlefront™ II,37.0
1683,doctr,3700,Sniper Elite,13.0
1684,doctr,36000,Foreign Legion: Buckets of Blood,355.0
1686,doctr,21690,Resident Evil 5 / Biohazard 5,2913.0
1687,doctr,6030,STAR WARS™ Jedi Knight II: Jedi Outcast™,0.0
1694,doctr,45700,Devil May Cry 4,193.0
1704,doctr,42120,Lead and Gold - Gangs of the Wild West,18.0
1705,doctr,28000,Kane & Lynch 2: Dog Days,191.0
1721,doctr,32500,STAR WARS™: The Force Unleashed™ II,0.0
1725,doctr,2450,Bloody Good Time,88.0
1734,doctr,31290,Back to the Future: Ep 1 - It's About Time,144.0
1735,doctr,94500,Back to the Future: Ep 2 - Get Tannen!,162.0
1736,doctr,94510,Back to the Future: Ep 3 - Citizen Brown,163.0
1737,doctr,94520,Back to the Future: Ep 4 - Double Visions,120.0
1738,doctr,94530,Back to the Future: Ep 5 - OUTATIME,76.0
1745,doctr,2500,Shadowgrounds,27.0
1746,doctr,11200,Shadowgrounds: Survivor,0.0
1760,doctr,105400,Fable III,875.0
1761,doctr,91700,E.Y.E: Divine Cybermancy,166.0
1770,doctr,94590,Puzzle Agent 2,341.0
1808,doctr,94600,Hector: Ep 1,176.0
1809,doctr,94610,Hector: Ep 2,160.0
1810,doctr,94620,Hector: Ep 3,194.0
1814,doctr,42680,Call of Duty: Modern Warfare 3,619.0
1815,doctr,42690,Call of Duty: Modern Warfare 3 - Multiplayer,2435.0
1817,doctr,57000,NyxQuest,0.0
1818,doctr,63500,Swords and Soldiers HD,0.0
1820,doctr,99700,NightSky,0.0
1821,doctr,45000,Sol Survivor,0.0
1822,doctr,91200,Anomaly Warzone Earth,27.0
1823,doctr,93200,Revenge of the Titans,61.0
1825,doctr,98100,TRAUMA,0.0
1829,doctr,102500,Kingdoms of Amalur: Reckoning™,405.0
1845,doctr,24420,Aquaria,0.0
1846,doctr,26900,Crayon Physics Deluxe,0.0
1850,doctr,201570,Really Big Sky,0.0
1853,doctr,6120,Shank,13.0
1862,doctr,41100,Hammerfight,0.0
1893,doctr,11420,Clive Barker's Jericho,1.0
1895,doctr,107300,Breath of Death VII ,0.0
1896,doctr,107310,Cthulhu Saves the World ,0.0
1897,doctr,213030,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,71.0
1898,doctr,212630,Tom Clancy's Ghost Recon Future Soldier,498.0
1899,doctr,55150,"Warhammer 40,000 Space Marine",66.0
1908,doctr,8200,Sam & Max 101: Culture Shock,64.0
1909,doctr,8210,Sam & Max 102: Situation: Comedy,30.0
1910,doctr,8220,"Sam & Max 103: The Mole, the Mob and the Meatball",0.0
1911,doctr,8240,Sam & Max 105: Reality 2.0,0.0
1912,doctr,8250,Sam & Max 106: Bright Side of the Moon,0.0
1913,doctr,8260,Sam & Max 201: Ice Station Santa,0.0
1914,doctr,8270,Sam & Max 202: Moai Better Blues,0.0
1915,doctr,8280,Sam & Max 203: Night of the Raving Dead,0.0
1916,doctr,8290,Sam & Max 204: Chariots of the Dogs,0.0
1917,doctr,8300,Sam & Max 205: What's New Beelzebub?,0.0
1923,doctr,208580,STAR WARS™ Knights of the Old Republic™ II: The Sith Lords™,3009.0
1924,doctr,214250,I Am Alive,243.0
1925,doctr,214830,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,0.0
1929,doctr,219640,Chivalry: Medieval Warfare,0.0
1930,doctr,232210,Patch testing for Chivalry,0.0
1933,doctr,202970,Call of Duty: Black Ops II,671.0
1934,doctr,202990,Call of Duty: Black Ops II - Multiplayer,657.0
1935,doctr,212910,Call of Duty: Black Ops II - Zombies,1339.0
1938,doctr,42160,War of the Roses,280.0
1939,doctr,206980,War of the Roses Balance Beta,0.0
1943,doctr,211400,Deadlight,118.0
1949,doctr,226700,Infestation: Survivor Stories Classic,1.0
1953,doctr,220440,DmC Devil May Cry,0.0
1954,doctr,227200,Waking Mars,0.0
1955,doctr,42670,Singularity,158.0
1959,doctr,224540,Ace of Spades,83.0
1962,doctr,227280,No Time to Explain,0.0
1963,doctr,368730,No Time To Explain Remastered,0.0
1965,doctr,51100,Tactical Intervention,7.0
1966,doctr,99900,Spiral Knights,45.0
1967,doctr,107900,War Inc. Battlezone,0.0
1968,doctr,109600,Neverwinter,0.0
1969,doctr,113400,APB Reloaded,267.0
1970,doctr,208090,Loadout,191.0
1971,doctr,215120,ROSE Online,0.0
1974,doctr,209870,Blacklight: Retribution,623.0
1975,doctr,242720,GunZ 2: The Second Duel,144.0
1976,doctr,224260,No More Room in Hell,327.0
1977,doctr,245550,Free to Play,0.0
1978,doctr,343450,Free To Play (Streaming),0.0
1979,doctr,257730,Infinity Wars - Animated Trading Card Game,190.0
1981,doctr,227100,Sniper Elite: Nazi Zombie Army,139.0
1983,doctr,221040,Resident Evil 6 / Biohazard 6,4119.0
1990,doctr,230050,DLC Quest,30.0
1991,doctr,232770,POSTAL,0.0
1996,doctr,222480,Resident Evil Revelations / Biohazard Revelations,1160.0
1997,doctr,234190,Receiver,200.0
2005,doctr,238210,System Shock 2,52.0
2010,doctr,239450,Gun Monkeys,0.0
2011,doctr,237110,Mortal Kombat Komplete Edition,151.0
2018,doctr,218820,Mercenary Kings,33.0
2021,doctr,207140,SpeedRunners,330.0
2030,doctr,242530,The Chaos Engine,0.0
2031,doctr,245280,ENSLAVED™: Odyssey to the West™ Premium Edition,236.0
2032,doctr,250180,METAL SLUG 3,93.0
2036,doctr,4580,"Warhammer 40,000: Dawn of War – Dark Crusade",0.0
2037,doctr,9310,"Warhammer 40,000: Dawn of War – Winter Assault",0.0
2038,doctr,9450,"Warhammer 40,000: Dawn of War – Soulstorm",0.0
2040,doctr,251130,Chroma Squad,145.0
2041,doctr,251470,TowerFall Ascension,99.0
2044,doctr,252950,Rocket League,969.0
2045,doctr,253150,Halfway,143.0
2048,doctr,249130,LEGO® MARVEL Super Heroes,243.0
2049,doctr,247660,Deadly Premonition: The Director's Cut,62.0
2053,doctr,247910,Sniper Elite: Nazi Zombie Army 2,238.0
2059,doctr,261110,Killer is Dead,322.0
2060,doctr,261180,Lethal League,23.0
2061,doctr,246580,The Typing of The Dead: Overkill,176.0
2062,doctr,242700,Injustice: Gods Among Us Ultimate Edition,796.0
2063,doctr,261640,Borderlands: The Pre-Sequel,2599.0
2064,doctr,265550,Dead Rising 3,2544.0
2065,doctr,257750,Bloody Trapland,0.0
2066,doctr,221100,DayZ,1005.0
2067,doctr,268870,Satellite Reign,53.0
2068,doctr,239840,Dead State,46.0
2069,doctr,235460,METAL GEAR RISING: REVENGEANCE,386.0
2070,doctr,271290,HAWKEN,0.0
2073,doctr,273110,Counter-Strike Nexon: Zombies,0.0
2074,doctr,274310,Always Sometimes Monsters,239.0
2075,doctr,275200,Westerado: Double Barreled,225.0
2079,doctr,235210,Strider,0.0
2080,doctr,254700,resident evil 4 / biohazard 4,1581.0
2082,doctr,285900,Gang Beasts,246.0
2083,doctr,286160,Tabletop Simulator,542.0
2088,doctr,20510,S.T.A.L.K.E.R.: Clear Sky,307.0
2089,doctr,295110,H1Z1: Just Survive,171.0
2090,doctr,362300,H1Z1: Just Survive Test Server,0.0
2091,doctr,433850,H1Z1: King of the Kill,0.0
2092,doctr,439700,H1Z1: King of the Kill Test Server,0.0
2093,doctr,295930,Swipecart,0.0
2094,doctr,298630,The Escapists,27.0
2096,doctr,292120,FINAL FANTASY XIII,243.0
2097,doctr,108600,Project Zomboid,65.0
2098,doctr,246110,MASSIVE CHALICE,240.0
2099,doctr,304930,Unturned,54.0
2102,doctr,211500,RaceRoom Racing Experience ,0.0
2103,doctr,307290,Velvet Sundown,0.0
2104,doctr,307670,Hard West,109.0
2105,doctr,227700,Firefall,81.0
2106,doctr,311340,METAL GEAR SOLID V: GROUND ZEROES,973.0
2107,doctr,274290,Gods Will Be Watching,47.0
2108,doctr,312990,The Expendabros,16.0
2109,doctr,268420,Aura Kingdom,51.0
2110,doctr,227940,Heroes & Generals,0.0
2111,doctr,315260,Space Hack,0.0
2112,doctr,298520,Orbital Gear,0.0
2113,doctr,301970,Screencheat,14.0
2115,doctr,229810,A Fistful of Gun,18.0
2116,doctr,317300,Roommates,85.0
2117,doctr,2620,Call of Duty,0.0
2119,doctr,2640,Call of Duty: United Offensive,0.0
2120,doctr,10090,Call of Duty: World at War,1089.0
2121,doctr,239140,Dying Light,669.0
2122,doctr,327510,WASTED,296.0
2124,doctr,330830,Tales from the Borderlands,1030.0
2125,doctr,331470,Everlasting Summer,0.0
2127,doctr,249050,Dungeon of the Endless,1136.0
2128,doctr,333980,AKIBA'S TRIP: Undead & Undressed,358.0
2131,doctr,339610,FreeStyle2: Street Basketball,0.0
2132,doctr,304240,Resident Evil / biohazard HD REMASTER,397.0
2133,doctr,343750,Firefly Online Cortex,1.0
2134,doctr,287290,Resident Evil Revelations 2 / Biohazard Revelations 2,466.0
2135,doctr,39120,RIFT,0.0
2136,doctr,350080,Wolfenstein: The Old Blood ,464.0
2137,doctr,235540,Warhammer: End Times - Vermintide,634.0
2139,doctr,45770,Dead Rising 2: Off the Record,91.0
2142,doctr,248610,Door Kickers,232.0
2143,doctr,274270,NOT A HERO,116.0
2144,doctr,366844,Call of Duty: Black Ops III - Awakening DLC Pack,0.0
2145,doctr,374320,DARK SOULS III,829.0
2146,doctr,374570,Kung Fury,0.0
2148,doctr,381210,Dead by Daylight,200.0
2151,doctr,383790,The Ship: Remasted,7.0
2152,doctr,38400,Fallout,11.0
2154,doctr,38420,Fallout Tactics,0.0
2158,doctr,311210,Call of Duty: Black Ops III,11236.0
2159,doctr,225540,Just Cause 3,245.0
2160,doctr,418340,RWBY: Grimm Eclipse,65.0
2161,doctr,427190,Dead Rising,1111.0
2166,doctr,350280,LawBreakers,55.0
2170,doctr,324810,TOXIKK,0.0
2175,MinxIsBetterThanPotatoes,6570,Onimusha 3: Demon Siege,0.0
2183,MinxIsBetterThanPotatoes,13240,Unreal Tournament: Game of the Year Edition,110.0
2184,MinxIsBetterThanPotatoes,13230,Unreal Tournament 2004,1668.0
2193,MinxIsBetterThanPotatoes,17430,Need for Speed: Undercover,826.0
2194,MinxIsBetterThanPotatoes,23310,The Last Remnant,0.0
2195,MinxIsBetterThanPotatoes,16720,Velvet Assassin,0.0
2204,MinxIsBetterThanPotatoes,10680,Aliens vs. Predator,2662.0
2205,MinxIsBetterThanPotatoes,13600,Prince of Persia: The Sands of Time,0.0
2206,MinxIsBetterThanPotatoes,33320,Prince of Persia: The Forgotten Sands,64.0
2214,MinxIsBetterThanPotatoes,45750,Lost Planet 2,0.0
2228,MinxIsBetterThanPotatoes,49470,Magic: The Gathering — Duels of the Planeswalkers 2012,455.0
2235,MinxIsBetterThanPotatoes,33420,Call of Juarez: The Cartel,19.0
2238,MinxIsBetterThanPotatoes,43190,The Haunted: Hells Reach,165.0
2240,MinxIsBetterThanPotatoes,111400,Bunch Of Heroes,6.0
2245,MinxIsBetterThanPotatoes,107600,Waves,54.0
2257,MinxIsBetterThanPotatoes,209120,Street Fighter X Tekken,236.0
2258,MinxIsBetterThanPotatoes,209100,Resident Evil™: Operation Raccoon City,21.0
2260,MinxIsBetterThanPotatoes,203730,Q.U.B.E.,67.0
2261,MinxIsBetterThanPotatoes,239430,Q.U.B.E: Director's Cut,0.0
2264,MinxIsBetterThanPotatoes,42170,Krater,0.0
2266,MinxIsBetterThanPotatoes,210950,Rune Classic,105.0
2272,MinxIsBetterThanPotatoes,20530,Red Faction,0.0
2273,MinxIsBetterThanPotatoes,20550,Red Faction II,0.0
2275,MinxIsBetterThanPotatoes,209080,Guns of Icarus Online,0.0
2279,MinxIsBetterThanPotatoes,211260,They Bleed Pixels,131.0
2288,MinxIsBetterThanPotatoes,111600,Serious Sam Double D XXL,0.0
2290,MinxIsBetterThanPotatoes,201480,Serious Sam: The Random Encounter,6.0
2291,MinxIsBetterThanPotatoes,204340,Serious Sam 2,5.0
2293,MinxIsBetterThanPotatoes,208200,DOOM 3: BFG Edition,369.0
2296,MinxIsBetterThanPotatoes,96300,Ravaged Zombie Apocalypse,60.0
2311,MinxIsBetterThanPotatoes,49540,Aliens: Colonial Marines,504.0
2313,MinxIsBetterThanPotatoes,36620,Forsaken World ,6246.0
2317,MinxIsBetterThanPotatoes,207230,Archeblade,94.0
2318,MinxIsBetterThanPotatoes,212160,Vindictus,0.0
2321,MinxIsBetterThanPotatoes,238070,Shadow Warrior Classic (1997),0.0
2323,MinxIsBetterThanPotatoes,223710,Cry of Fear,997.0
2324,MinxIsBetterThanPotatoes,262410,World of Guns: Gun Disassembly,95.0
2328,MinxIsBetterThanPotatoes,227680,StarForge,17.0
2329,MinxIsBetterThanPotatoes,225140,Duke Nukem 3D: Megaton Edition,30.0
2330,MinxIsBetterThanPotatoes,233470,Evoland,28.0
2334,MinxIsBetterThanPotatoes,44350,GRID 2,18.0
2337,MinxIsBetterThanPotatoes,216250,Dead Island Riptide,20.0
2345,MinxIsBetterThanPotatoes,230310,Akaneiro: Demon Hunters,10.0
2350,MinxIsBetterThanPotatoes,214950,Total War: ROME II - Emperor Edition,0.0
2351,MinxIsBetterThanPotatoes,208610,Skullgirls ∞Endless Beta∞,150.0
2352,MinxIsBetterThanPotatoes,245170,Skullgirls,107.0
2353,MinxIsBetterThanPotatoes,248530,Depth Hunter 2: Deep Dive,0.0
2354,MinxIsBetterThanPotatoes,241720,Guncraft,0.0
2356,MinxIsBetterThanPotatoes,249650,Blackguards,0.0
2357,MinxIsBetterThanPotatoes,242570,Space Hulk,12.0
2358,MinxIsBetterThanPotatoes,225280,Full Mojo Rampage,0.0
2359,MinxIsBetterThanPotatoes,238320,Outlast,417.0
2360,MinxIsBetterThanPotatoes,250110,Assault Android Cactus,89.0
2369,MinxIsBetterThanPotatoes,252630,Eldritch,0.0
2374,MinxIsBetterThanPotatoes,255370,KickBeat Steam Edition,0.0
2375,MinxIsBetterThanPotatoes,234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst,33.0
2380,MinxIsBetterThanPotatoes,262060,Darkest Dungeon,2907.0
2381,MinxIsBetterThanPotatoes,262150,Vanguard Princess,7.0
2382,MinxIsBetterThanPotatoes,281050,Vanguard Princess Director's Cut,0.0
2383,MinxIsBetterThanPotatoes,39210,FINAL FANTASY XIV: A Realm Reborn,2127.0
2385,MinxIsBetterThanPotatoes,263620,Mitsurugi Kamui Hikae,7.0
2387,MinxIsBetterThanPotatoes,243800,Gas Guzzlers Extreme,59.0
2388,MinxIsBetterThanPotatoes,265300,Lords Of The Fallen,1578.0
2392,MinxIsBetterThanPotatoes,269310,Infectonator : Survivors,24.0
2397,MinxIsBetterThanPotatoes,226840,Age of Wonders III,32.0
2404,MinxIsBetterThanPotatoes,287700,METAL GEAR SOLID V: THE PHANTOM PAIN,235.0
2405,MinxIsBetterThanPotatoes,274190,Broforce,182.0
2406,MinxIsBetterThanPotatoes,290080,Life is Feudal: Your Own,61.0
2408,MinxIsBetterThanPotatoes,261510,Tesla Effect,0.0
2410,MinxIsBetterThanPotatoes,294810,BlazBlue: Continuum Shift Extend,7.0
2414,MinxIsBetterThanPotatoes,298110,Far Cry 4,575.0
2418,MinxIsBetterThanPotatoes,301520,Robocraft,0.0
2419,MinxIsBetterThanPotatoes,301640,Zombie Army Trilogy,249.0
2423,MinxIsBetterThanPotatoes,224600,Defiance,0.0
2424,MinxIsBetterThanPotatoes,306830,Zombies Monsters Robots,236.0
2426,MinxIsBetterThanPotatoes,311690,Enter the Gungeon,1078.0
2427,MinxIsBetterThanPotatoes,291480,Warface,17.0
2428,MinxIsBetterThanPotatoes,244630,NEOTOKYO°,6.0
2430,MinxIsBetterThanPotatoes,265590,The Red Solstice,4.0
2431,MinxIsBetterThanPotatoes,313340,Mountain,0.0
2432,MinxIsBetterThanPotatoes,317620,Space Hulk Ascension,6.0
2434,MinxIsBetterThanPotatoes,319280,Yatagarasu Attack on Cataclysm,8.0
2435,MinxIsBetterThanPotatoes,320240,We Happy Few,207.0
2436,MinxIsBetterThanPotatoes,274170,Hotline Miami 2: Wrong Number,68.0
2437,MinxIsBetterThanPotatoes,322910,"Warhammer 40,000: Regicide",134.0
2438,MinxIsBetterThanPotatoes,323370,TERA,0.0
2439,MinxIsBetterThanPotatoes,209650,Call of Duty: Advanced Warfare,429.0
2440,MinxIsBetterThanPotatoes,209660,Call of Duty: Advanced Warfare - Multiplayer,143.0
2444,MinxIsBetterThanPotatoes,328070,Reflex,92.0
2446,MinxIsBetterThanPotatoes,268050,The Evil Within,1008.0
2447,MinxIsBetterThanPotatoes,323470,DRAGON BALL XENOVERSE,643.0
2448,MinxIsBetterThanPotatoes,332970,Storm United,16.0
2449,MinxIsBetterThanPotatoes,337630,Bermuda,0.0
2451,MinxIsBetterThanPotatoes,242680,Nuclear Throne,62.0
2452,MinxIsBetterThanPotatoes,341980,Dispatcher,3.0
2453,MinxIsBetterThanPotatoes,342200,MechWarrior Online,8412.0
2454,MinxIsBetterThanPotatoes,314660,Oddworld: New 'n' Tasty,21.0
2455,MinxIsBetterThanPotatoes,271590,Grand Theft Auto V,9119.0
2458,MinxIsBetterThanPotatoes,307780,Mortal Kombat X,357.0
2460,MinxIsBetterThanPotatoes,107410,Arma 3,67.0
2461,MinxIsBetterThanPotatoes,339280,Strife,5.0
2462,MinxIsBetterThanPotatoes,351570,Killing Floor: Uncovered,0.0
2463,MinxIsBetterThanPotatoes,355840,Survarium,0.0
2466,MinxIsBetterThanPotatoes,306130,The Elder Scrolls Online: Tamriel Unlimited,1329.0
2470,MinxIsBetterThanPotatoes,361700,Mortal Kombat: Legacy,0.0
2471,MinxIsBetterThanPotatoes,361710,"Mortal Kombat: Legacy: Jax, Sonya and Kano (Part 2)",0.0
2472,MinxIsBetterThanPotatoes,361720,Mortal Kombat: Legacy: Johnny Cage,0.0
2473,MinxIsBetterThanPotatoes,361730,Mortal Kombat: Legacy: Kitana & Mileena (Part 1),0.0
2474,MinxIsBetterThanPotatoes,361740,Mortal Kombat: Legacy: Kitana & Mileena (Part 2),0.0
2475,MinxIsBetterThanPotatoes,361750,Mortal Kombat: Legacy: Raiden,0.0
