genres,user_id,playtime_forever,year
Action,-GM-Dragon,178.0,2012
Action,LeoRocksAce,551.0,2012
Action,76561198155458511,40270.0,2012
Action,I_DID_911_JUST_SAYING,48459.0,2012
Action,76561198077035732,16754.0,2012
Action,76561198072625764,45310.0,2012
Action,imagoatieatpoo,20707.0,2012
Action,Thatishayden,1633.0,2012
Action,Flabbernackle,3497.0,2012
Action,diabeticfuck,31117.0,2012
Action,76561197962104795,3723.0,2012
Action,76561198074257942,10608.0,2012
Action,aaropro,60039.0,2012
Action,Aaron_ggf,2099.0,2012
Action,abiam,16804.0,2012
Action,FrankoWalker,34814.0,2012
Action,LightfootSword7,5481.0,2012
Action,DaDanMan,1495.0,2012
Action,SALTTHEW0UND,42748.0,2012
Action,express157,32645.0,2012
Action,76561198074644990,10968.0,2012
Action,76561198064304806,131044.0,2012
Action,3456457568,8229.0,2012
Action,Acidius99,57385.0,2012
Action,76561198067150343,2284.0,2012
Action,acorn13,1378.0,2012
Action,adamcookie,8752.0,2012
Action,AddzyTheBaddzy,5551.0,2012
Action,76561197997824340,32290.0,2012
Action,76561198076154360,24.0,2012
Action,mradobe7,7330.0,2012
Action,zomboy151,822.0,2012
Action,76561198167207237,19751.0,2012
Action,cancerkek,42758.0,2012
Action,matto1499,3894.0,2012
Action,76561198073508075,13030.0,2012
Action,76561198090899557,143.0,2012
Action,Advancebest,43971.0,2012
Action,advenger95,324.0,2012
Action,EndAtHallow,295.0,2012
Action,76561198060820384,613.0,2012
Action,76561198063624801,40389.0,2012
Action,aeryal,529.0,2012
Action,vault_brothers,21481.0,2012
Action,After2night,24042.0,2012
Action,76561198029090446,154975.0,2012
Action,76561197968819541,115392.0,2012
Action,76561198015968275,3469.0,2012
Action,Agiegamma,2714.0,2012
Action,76561198082614708,10425.0,2012
Action,Agronoth,62192.0,2012
Action,Ricardio556,12269.0,2012
Action,madgamerzzz,1370.0,2012
Action,76561198068565589,315.0,2012
Action,SlutOnTheSpit,786.0,2012
Action,WestyGaming,109153.0,2012
Action,NaruseAiria,52089.0,2012
Action,76561198265081359,2615.0,2012
Action,76561198046844795,21185.0,2012
Action,76561198067713802,3601.0,2012
Action,76561198187212131,78414.0,2012
Action,rjh91,11460.0,2012
Action,Albolah,443.0,2012
Action,76561198003056556,17602.0,2012
Action,76561198063941075,437.0,2012
Action,76561198088886304,1021.0,2012
Action,maxpaynepillkiller,4550.0,2012
Action,76561198056092813,22737.0,2012
Action,76561198095481910,2281.0,2012
Action,76561198089024454,5778.0,2012
Action,76561198034129825,14648.0,2012
Action,76561198164545985,24908.0,2012
Action,tninjat,10471.0,2012
Action,76561198068935240,7301.0,2012
Action,76561198036955150,13978.0,2012
Action,76561198018840908,2037.0,2012
Action,AlkalineDeath,662.0,2012
Action,76561198075935236,11599.0,2012
Action,Jupeter117,2489.0,2012
Action,gsgg,2309.0,2012
Action,76561198075258452,52726.0,2012
Action,Jesusunholy,10447.0,2012
Action,mintifreshbadger,14951.0,2012
Action,AlpacaRevolution,11741.0,2012
Action,76561197996305896,51109.0,2012
Action,AlphaBryn444,42986.0,2012
Action,76561198009001563,1553.0,2012
Action,76561198016753953,5719.0,2012
Action,altas2011,30181.0,2012
Action,silentbroadcaster,9184.0,2012
Action,76561198057869849,239.0,2012
Action,lol_ursuchanoob,855.0,2012
Action,rhysf,11.0,2012
Action,76561198098156489,33602.0,2012
Action,AMV72,473.0,2012
Action,76561198069170979,65870.0,2012
Action,76561198085956238,8759.0,2012
Action,711armageddoncarmageddon,1288.0,2012
Action,76561198058301224,6.0,2012
Action,76561198055326484,1959.0,2012
Action,76561198034868596,453.0,2012
Action,Andraison,71885.0,2012
Action,76561198048401235,4144.0,2012
Action,76561198026258913,20996.0,2012
Action,76561198069560699,1149.0,2012
Action,76561198099625419,223614.0,2012
Action,someone6245,34662.0,2012
Action,76561198084032274,18057.0,2012
Action,76561198030772859,34697.0,2012
Action,Angrovar,43120.0,2012
Action,AngryAinsley,332.0,2012
Action,-AnimeIsMyThing-,29480.0,2012
Action,uradumbtit,13402.0,2012
Action,IKillNoobsFirst,126915.0,2012
Action,operationblueberry,65536.0,2012
Action,antacy,7601.0,2012
Action,76561198034942509,1255.0,2012
Action,76561198032377745,30761.0,2012
Action,capitaomurilao,9407.0,2012
Action,Apachehavoc,40508.0,2012
Action,ApexNZ,9110.0,2012
Action,76561198039441595,22513.0,2012
Action,76561198036687918,20859.0,2012
Action,Apollopepsi,25266.0,2012
Action,benjamin27,9915.0,2012
Action,AppoGetsSuperAdmin,19939.0,2012
Action,ARRIVE,500.0,2012
Action,76561198071475367,3696.0,2012
Action,r3ap3r78,80605.0,2012
Action,Aquilares,2792.0,2012
Action,76561198065064829,5256.0,2012
Action,76561198012909706,1303.0,2012
Action,aarcanicuss,16739.0,2012
Action,dragonchief,16068.0,2012
Action,76561198040530605,7939.0,2012
Action,76561198067188826,459.0,2012
Action,ArcticTek,36336.0,2012
Action,76561197974465310,7116.0,2012
Action,sweep6060,10511.0,2012
Action,bilyitu,3030.0,2012
Action,76561198088538797,338.0,2012
Action,76561198089844789,31237.0,2012
Action,76561198072861800,28640.0,2012
Action,deployablearchnagel,698.0,2012
Action,rotflmaoman,3242.0,2012
Action,76561198088670023,1776.0,2012
Action,ArmouredForBattle,679.0,2012
Action,armouredmarshmallow,35896.0,2012
Action,darrenfordfalcon,4933.0,2012
Action,76561198020928326,16481.0,2012
Action,76561198045570160,5086.0,2012
Action,arockstar28,22230.0,2012
Action,Array71,316.0,2012
Action,76561198039874575,27480.0,2012
Action,arronlim13,3586.0,2012
Action,76561198042389215,31842.0,2012
Action,76561198006534186,318.0,2012
Action,artej96,565.0,2012
Action,ARTHERDUNGER10,55700.0,2012
Action,Mackus1011,7498.0,2012
Action,76561198041877981,53516.0,2012
Action,76561198089950447,14959.0,2012
Action,darkmassieh,1596.0,2012
Action,Boomblasty,16412.0,2012
Action,Edmund28,31521.0,2012
Action,blowjobsfurdayzandgayz,27398.0,2012
Action,76561198082992295,1221.0,2012
Action,LaLocaDeLosDulces,31320.0,2012
Action,assassin_warman,1205.0,2012
Action,76561198019431054,0.0,2012
Action,bobjimmy007,834.0,2012
Action,omgihaveawebpage,123505.0,2012
Action,Swish0009,32146.0,2012
Action,76561198030943851,25887.0,2012
Action,Aurora99,25995.0,2012
Action,76561198053071988,17662.0,2012
Action,scroopy22,14824.0,2012
Action,76561198076984454,1653.0,2012
Action,76561198091054851,2322.0,2012
Action,iDestrix,4253.0,2012
Action,auzzie_96,19513.0,2012
Action,76561198009353440,29679.0,2012
Action,76561198082020576,7265.0,2012
Action,fatrangacuntnolifevirgin,70740.0,2012
Action,76561198080015704,620.0,2012
Action,76561198040602004,65429.0,2012
Action,76561198082959786,85910.0,2012
Action,76561198064150679,63699.0,2012
Action,76561198110293299,21110.0,2012
Action,cam5699,1341.0,2012
Action,de_triggered,93699.0,2012
Action,azzydazzy,14662.0,2012
Action,76561198048900256,456.0,2012
Action,Azrafael,387.0,2012
Action,76561198076301023,2762.0,2012
Action,arewefaded,47411.0,2012
Action,76561198086081043,30364.0,2012
Action,hoarbiscuit,12643.0,2012
Action,bohgeraltofrivia,10837.0,2012
Action,TeH-B-Rad,92064.0,2012
Action,BAW_Killer,659.0,2012
Action,moriceplease,1872.0,2012
Action,gamerdude7892,26.0,2012
Action,76561197970168558,40.0,2012
Action,timothyshen,41662.0,2012
Action,76561198227794828,32160.0,2012
Action,2ez4medick,78087.0,2012
Action,76561198118595651,3942.0,2012
Action,AgentXiri,5189.0,2012
Action,76561198018950738,40419.0,2012
Action,76561198064579722,15955.0,2012
Action,crispymemesmantheyremyfavourite,66302.0,2012
Action,76561198074409406,28198.0,2012
Action,76561198049617612,30.0,2012
Action,H-Alo,438.0,2012
Action,76561198075444114,7903.0,2012
Action,420Blz,646.0,2012
Action,76561198076548816,30879.0,2012
Action,chillrend,28188.0,2012
Action,76561198218877443,46674.0,2012
Action,76561198070149038,4837.0,2012
Action,Gborges,3811.0,2012
Action,lukeyturley,17727.0,2012
Action,SergeantBash111,95232.0,2012
Action,76561198071872532,2050.0,2012
Action,PolygonCloud,12110.0,2012
Action,ZUERA12,21516.0,2012
Action,76561198043660058,11492.0,2012
Action,BOB_200,62760.0,2012
Action,76561198018560501,354.0,2012
Action,76561198010642927,18190.0,2012
Action,76561198051148175,52757.0,2012
Action,76561198047208452,2870.0,2012
Action,generalale,14337.0,2012
Action,brendoboy,56460.0,2012
Action,76561198071234254,8031.0,2012
Action,76561198165870150,93747.0,2012
Action,76561198083049918,4014.0,2012
Action,76561198072652548,97176.0,2012
Action,Infixation,15946.0,2012
Action,76561198071162228,61080.0,2012
Action,brodo764,38127.0,2012
Action,76561198047304525,3031.0,2012
Action,76561198068855162,4993.0,2012
Action,76561197994969639,7157.0,2012
Action,76561198200015694,13299.0,2012
Action,76561198064016444,2336.0,2012
Action,minecraft123,3325.0,2012
Action,76561197960694096,1825.0,2012
Action,JuanManSnipez,21721.0,2012
Action,Ben_Andy,556.0,2012
Action,Bennysaputra,62298.0,2012
Action,76561198067021476,35502.0,2012
Action,76561198190487725,2884.0,2012
Action,Bhappiikhat,43649.0,2012
Action,76561198027046431,680.0,2012
Action,76561198087471896,71559.0,2012
Action,Ahahahahahahahahahahahahahahaha,42333.0,2012
Action,BITCHPLESE,9591.0,2012
Action,Too_1337,35136.0,2012
Action,76561198069143001,10481.0,2012
Action,76561198074755143,125.0,2012
Action,limabeansaregross,4512.0,2012
Action,76561198075175410,83874.0,2012
Action,kinglemon1222,378.0,2012
Action,76561198050404009,58774.0,2012
Action,76561198030636321,17125.0,2012
Action,76561198007342405,12935.0,2012
Action,76561198081885254,17714.0,2012
Action,LlamasInNigjamas,32206.0,2012
Action,76561198048370750,147.0,2012
Action,76561198035363871,22190.0,2012
Action,Hummingsenpai,6854.0,2012
Action,bioturdz,60012.0,2012
Action,CHAAANG,6431.0,2012
Action,76561198077586769,31843.0,2012
Action,76561198043296029,4821.0,2012
Action,bitmat,570.0,2012
Action,76561198028483487,1655.0,2012
Action,Ghoster09,3695.0,2012
Action,76561198081496844,15855.0,2012
Action,180577,41970.0,2012
Action,Barridos,19788.0,2012
Action,76561198053775195,1082.0,2012
Action,Blackhawk611,11118.0,2012
Action,MRSALM0N,119967.0,2012
Action,76561198039778856,70911.0,2012
Action,76561198035782795,76674.0,2012
Action,76561198077278011,7419.0,2012
Action,76561197988863895,1665.0,2012
Action,76561198007478325,1751.0,2012
Action,76561198171166530,33019.0,2012
Action,hbk1462,12903.0,2012
Action,76561198044500343,291.0,2012
Action,76561198083368833,33805.0,2012
Action,76561198082282442,23887.0,2012
Action,Blue333,23298.0,2012
Action,76561198030735076,6544.0,2012
Action,Bluegills,1591.0,2012
Action,76561198066253111,25093.0,2012
Action,rrbr,34742.0,2012
Action,13lazer,12595.0,2012
Action,76561198070259755,8330.0,2012
Action,76561198044344399,6306.0,2012
Action,76561197999613236,1163.0,2012
Action,RespekPlox,836.0,2012
Action,76561198062288797,32367.0,2012
Action,76561197989449545,883.0,2012
Action,bobseagull,32687.0,2012
Action,bobsterman,773.0,2012
Action,76561198068305940,34231.0,2012
Action,Bonesdontrattlethem,9235.0,2012
Action,76561198062403736,10746.0,2012
Action,76561198073642113,82358.0,2012
Action,76561198055648263,6884.0,2012
Action,boogs17,61039.0,2012
Action,76561198086083118,529.0,2012
Action,76561198211433640,39326.0,2012
Action,76561198047032085,31002.0,2012
Action,ilyjoepoe,31437.0,2012
Action,Mantrouminati,25503.0,2012
Action,76561198064747645,15611.0,2012
Action,SamoanTurtle,1369.0,2012
Action,Booyahoo,2336.0,2012
Action,76561198049456280,507.0,2012
Action,knuckleface,80503.0,2012
Action,76561198027225504,416.0,2012
Action,dropssdrop,13948.0,2012
Action,76561198041245503,28770.0,2012
Action,kafugax,6147.0,2012
Action,probotsteve,89411.0,2012
Action,76561198094177304,1552.0,2012
Action,76561198069093971,634.0,2012
Action,76561198060697096,109594.0,2012
Action,76561197977543317,4493.0,2012
Action,boydo,432.0,2012
Action,BrutalLegend69,18401.0,2012
Action,76561198007539695,90.0,2012
Action,76561198064026657,1682.0,2012
Action,76561198057745573,81365.0,2012
Action,saint556,1115.0,2012
Action,Brayneeah,636.0,2012
Action,xythesis,105070.0,2012
Action,76561198068581244,29176.0,2012
Action,BreadCommanderz,89468.0,2012
Action,76561198079362142,129.0,2012
Action,brettebear,53607.0,2012
Action,76561198040467357,45634.0,2012
Action,metiqu,85681.0,2012
Action,restinspaghettineverforgetti,22150.0,2012
Action,spike_heart,3057.0,2012
Action,brocky0405,76119.0,2012
Action,76561198087095625,57552.0,2012
Action,Vladimirputinisgreatman,30802.0,2012
Action,76561198082582573,736.0,2012
Action,76561198053917005,18527.0,2012
Action,Br0wni3,118813.0,2012
Action,76561198088957798,40257.0,2012
Action,76561197988846047,30.0,2012
Action,sdarkneeds,20345.0,2012
Action,Brutaka3,686.0,2012
Action,76561198065166613,1613.0,2012
Action,1522188745,6548.0,2012
Action,76561198110065267,23869.0,2012
Action,thebtb,65.0,2012
Action,MoniqueTron,63567.0,2012
Action,76561198059167106,261.0,2012
Action,76561198105270589,91.0,2012
Action,notbudds,801.0,2012
Action,Trutle,16111.0,2012
Action,BugsyBro,2916.0,2012
Action,76561198041518533,44325.0,2012
Action,76561197989359805,287.0,2012
Action,UNI-Juan,73942.0,2012
Action,Jyep,10027.0,2012
Action,76561198074561346,57127.0,2012
Action,76561198094074209,56293.0,2012
Action,76561198054155652,3925.0,2012
Action,76561198036974255,1035.0,2012
Action,76561198020272265,4.0,2012
Action,743748734,33551.0,2012
Action,BurningCassette,3684.0,2012
Action,R62153,2266.0,2012
Action,76561198087011672,26770.0,2012
Action,busternut,4458.0,2012
Action,76561198075981950,66723.0,2012
Action,76561198105846578,92550.0,2012
Action,Butteryyy,80206.0,2012
Action,76561198079326390,13383.0,2012
Action,76561198142749308,1007.0,2012
Action,897w463824638109276,22572.0,2012
Action,Butterz,52.0,2012
Action,8789568,28070.0,2012
Action,76561198112547239,8146.0,2012
Action,noblezinho,10304.0,2012
Action,76561198097794993,19643.0,2012
Action,C13GE,55414.0,2012
Action,C14M8S,65321.0,2012
Action,1122305938,429.0,2012
Action,76561198069050565,41152.0,2012
Action,Cabjoy,13431.0,2012
Action,76561198082278758,38230.0,2012
Action,gusvu,141.0,2012
Action,76561198059718900,17053.0,2012
Action,Punixa,6208.0,2012
Action,76561198045679186,9035.0,2012
Action,76561198051084367,1863.0,2012
Action,76561198044402508,1704.0,2012
Action,calii,96866.0,2012
Action,76561198084718144,2189.0,2012
Action,calypto52,1989.0,2012
Action,camquarter,1535.0,2012
Action,76561198056859428,1210.0,2012
Action,aquelecaraqfazaquilo,27323.0,2012
RPG,doctr,3009.0,2005
RPG,themanwich,0.0,2005
RPG,maplemage,0.0,2005
RPG,76561198089393905,0.0,2005
RPG,MarbleShrine,0.0,2005
RPG,OfficialShroomsy,0.0,2005
RPG,sandwiches1,512.0,2005
RPG,kube134,0.0,2005
RPG,Posiblydead,5013.0,2005
RPG,76561198030567998,847.0,2005
RPG,Berserklejerker,119.0,2005
RPG,jonasdbomb,0.0,2005
RPG,AVATAR715,41.0,2005
RPG,76561197994493402,0.0,2005
RPG,BURNINGchicken3,0.0,2005
RPG,76561198066835162,64.0,2005
RPG,smashiroshh,0.0,2005
RPG,killbunny38,0.0,2005
RPG,76561198047630659,506.0,2005
RPG,76561198065593074,688.0,2005
RPG,Mastic,0.0,2005
RPG,Michaelele,312.0,2005
RPG,iamthetrashlord,685.0,2005
RPG,76561198071253729,321.0,2005
RPG,mrpfresh,0.0,2005
RPG,76561198007584361,7886.0,2005
RPG,tbimperator,0.0,2005
RPG,Flabbernackle,0.0,2005
RPG,Aaron_ggf,0.0,2005
RPG,LightfootSword7,11.0,2005
RPG,DaDanMan,56.0,2005
RPG,3456457568,0.0,2005
RPG,76561197997824340,249.0,2005
RPG,mradobe7,0.0,2005
RPG,zomboy151,0.0,2005
RPG,76561198060820384,1638.0,2005
RPG,76561198015968275,11.0,2005
RPG,76561198063941075,369.0,2005
RPG,76561198018840908,0.0,2005
RPG,AlkalineDeath,19.0,2005
RPG,AlphaBryn444,102.0,2005
RPG,76561198009001563,1152.0,2005
RPG,76561198057869849,1.0,2005
RPG,lol_ursuchanoob,0.0,2005
RPG,AMV72,350.0,2005
RPG,76561198085956238,53.0,2005
RPG,76561198069560699,96.0,2005
RPG,76561198030772859,0.0,2005
RPG,76561198037888300,0.0,2005
RPG,76561198034942509,9.0,2005
RPG,r3ap3r78,4361.0,2005
RPG,Aquilares,0.0,2005
RPG,aarcanicuss,63.0,2005
RPG,76561198047185525,2410.0,2005
RPG,76561198045570160,1846.0,2005
RPG,Array71,0.0,2005
RPG,ARTHERDUNGER10,0.0,2005
RPG,Mackus1011,0.0,2005
RPG,assassin_warman,10.0,2005
RPG,76561198019431054,0.0,2005
RPG,Swish0009,40.0,2005
RPG,76561198030943851,390.0,2005
RPG,76561198053071988,194.0,2005
RPG,76561198083375450,6.0,2005
RPG,auzzie_96,0.0,2005
RPG,76561198049617612,1.0,2005
RPG,H-Alo,783.0,2005
RPG,420Blz,0.0,2005
RPG,76561198075039895,940.0,2005
RPG,76561198043660058,0.0,2005
RPG,brendoboy,100.0,2005
RPG,76561198068855162,0.0,2005
RPG,76561197994969639,1.0,2005
RPG,76561198045071942,24.0,2005
RPG,limabeansaregross,0.0,2005
RPG,76561198007342405,1.0,2005
RPG,76561198018845815,2615.0,2005
RPG,bitmat,8.0,2005
RPG,76561198039778856,0.0,2005
RPG,76561198035782795,0.0,2005
RPG,76561198007478325,1697.0,2005
RPG,Bluegills,0.0,2005
RPG,13lazer,27.0,2005
RPG,boogs17,0.0,2005
RPG,76561198049456280,0.0,2005
RPG,knuckleface,0.0,2005
RPG,76561198027225504,0.0,2005
RPG,76561198041245503,0.0,2005
RPG,76561198094177304,0.0,2005
RPG,76561197977543317,0.0,2005
RPG,76561198007539695,2272.0,2005
RPG,saint556,0.0,2005
RPG,76561198040467357,0.0,2005
RPG,76561198046094676,0.0,2005
RPG,76561198054155652,1506.0,2005
RPG,busternut,0.0,2005
RPG,76561198112547239,0.0,2005
RPG,C13GE,0.0,2005
RPG,Cabjoy,104.0,2005
RPG,gusvu,26.0,2005
RPG,calypto52,257.0,2005
"Action, Indie, RPG",76561197988846047,513.0,2010
Indie,js41637,63.0,2012
Indie,Riot-Punch,0.0,2012
Indie,maplemage,55.0,2012
Indie,bbaekhyun,0.0,2012
Indie,devvonst,56.0,2012
Indie,8Bit-Ninja,216.0,2012
Indie,yookobz,0.0,2012
Indie,sad-commie,10.0,2012
Indie,750805,162.0,2012
Indie,76561198003056556,0.0,2012
Indie,76561198058301224,0.0,2012
Indie,scroopy22,26.0,2012
Indie,Bluegills,129.0,2012
Indie,76561198007539695,31.0,2012
Indie,76561198020272265,0.0,2012
"Action, Adventure",76561197970982479,100.0,2012
"Action, Adventure",js41637,1066.0,2012
"Action, Adventure",Riot-Punch,0.0,2012
"Action, Adventure",doctr,62.0,2012
"Action, Adventure",MinxIsBetterThanPotatoes,223.0,2012
"Action, Adventure",themanwich,0.0,2012
"Action, Adventure",cadmusthreepointoh,0.0,2012
"Action, Adventure",76561198064823719,3973.0,2012
"Action, Adventure",MarbleShrine,1706.0,2012
"Action, Adventure",tru_mu_,196.0,2012
"Action, Adventure",Posiblydead,58.0,2012
"Action, Adventure",76561198056741844,2015.0,2012
"Action, Adventure",therealmorty,0.0,2012
"Action, Adventure",itslonk,384.0,2012
"Action, Adventure",jonasdbomb,0.0,2012
"Action, Adventure",76561197994493402,0.0,2012
"Action, Adventure",2768820078,1758.0,2012
"Action, Adventure",BURNINGchicken3,0.0,2012
"Action, Adventure",76561198066835162,606.0,2012
"Action, Adventure",76561198055094875,137.0,2012
"Action, Adventure",smashiroshh,0.0,2012
"Action, Adventure",IAA_Recon_Dropbear,0.0,2012
"Action, Adventure",Mastic,0.0,2012
"Action, Adventure",76561198084698198,1019.0,2012
"Action, Adventure",sisiiik,455.0,2012
"Action, Adventure",76561198041808338,353.0,2012
"Action, Adventure",mrpfresh,46.0,2012
"Action, Adventure",chidori_647,63.0,2012
"Action, Adventure",750805,186.0,2012
"Action, Adventure",Thatishayden,1742.0,2012
"Action, Adventure",76561197962104795,20.0,2012
"Action, Adventure",76561198074257942,442.0,2012
"Action, Adventure",Aaron_ggf,0.0,2012
"Action, Adventure",LightfootSword7,580.0,2012
"Action, Adventure",DaDanMan,1018.0,2012
"Action, Adventure",Acidius99,773.0,2012
"Action, Adventure",76561197997824340,1.0,2012
"Action, Adventure",mradobe7,118.0,2012
"Action, Adventure",76561198167207237,4706.0,2012
"Action, Adventure",matto1499,0.0,2012
"Action, Adventure",After2night,1053.0,2012
"Action, Adventure",76561198015968275,23.0,2012
"Action, Adventure",76561198068565589,0.0,2012
"Action, Adventure",76561198003056556,0.0,2012
"Action, Adventure",maxpaynepillkiller,860.0,2012
"Action, Adventure",76561198089024454,446.0,2012
"Action, Adventure",tninjat,17.0,2012
"Action, Adventure",76561198018840908,1104.0,2012
"Action, Adventure",76561197996305896,0.0,2012
"Action, Adventure",76561198009001563,519.0,2012
"Action, Adventure",AMV72,634.0,2012
"Action, Adventure",76561198058301224,903.0,2012
"Action, Adventure",Andraison,0.0,2012
"Action, Adventure",76561198099625419,3324.0,2012
"Action, Adventure",76561198034942509,0.0,2012
"Action, Adventure",76561198039441595,921.0,2012
"Action, Adventure",r3ap3r78,84.0,2012
"Action, Adventure",76561197974465310,2904.0,2012
"Action, Adventure",deployablearchnagel,0.0,2012
"Action, Adventure",rotflmaoman,532.0,2012
"Action, Adventure",darrenfordfalcon,0.0,2012
"Action, Adventure",76561198042389215,0.0,2012
"Action, Adventure",ARTHERDUNGER10,0.0,2012
"Action, Adventure",Swish0009,0.0,2012
"Action, Adventure",76561198053071988,2886.0,2012
"Action, Adventure",76561198091054851,301.0,2012
"Action, Adventure",azzydazzy,0.0,2012
"Action, Adventure",76561198048900256,349.0,2012
"Action, Adventure",arewefaded,1744.0,2012
"Action, Adventure",BAW_Killer,46.0,2012
"Action, Adventure",76561198071872532,241.0,2012
"Action, Adventure",76561198095142204,464.0,2012
"Action, Adventure",brendoboy,2746.0,2012
"Action, Adventure",76561198072652548,1989.0,2012
"Action, Adventure",Infixation,0.0,2012
"Action, Adventure",76561198047304525,1851.0,2012
"Action, Adventure",76561197960694096,0.0,2012
"Action, Adventure",76561198027081791,0.0,2012
"Action, Adventure",76561198074755143,0.0,2012
"Action, Adventure",limabeansaregross,459.0,2012
"Action, Adventure",bitmat,2087.0,2012
"Action, Adventure",76561198028483487,1015.0,2012
"Action, Adventure",76561198081496844,2920.0,2012
"Action, Adventure",MRSALM0N,491.0,2012
"Action, Adventure",hbk1462,1007.0,2012
"Action, Adventure",76561198053766465,23.0,2012
"Action, Adventure",Bluegills,106.0,2012
"Action, Adventure",rrbr,1776.0,2012
"Action, Adventure",13lazer,242.0,2012
"Action, Adventure",76561197999613236,43.0,2012
"Action, Adventure",boogs17,116.0,2012
"Action, Adventure",76561198027225504,0.0,2012
"Action, Adventure",76561198094177304,251.0,2012
"Action, Adventure",76561198069093971,348.0,2012
"Action, Adventure",76561198007539695,0.0,2012
"Action, Adventure",xythesis,3277.0,2012
"Action, Adventure",76561198040467357,0.0,2012
"Action, Adventure",spike_heart,0.0,2012
"Action, Adventure",brocky0405,682.0,2012
"Action, Adventure",76561197988846047,0.0,2012
"Action, Adventure",Brutaka3,0.0,2012
"Action, Adventure",76561198036974255,0.0,2012
"Action, Adventure",BurningCassette,408.0,2012
"Action, Adventure",76561198105846578,1596.0,2012
"Action, Adventure",76561198142749308,0.0,2012
"Action, Adventure",Butterz,0.0,2012
"Action, Adventure",Cabjoy,0.0,2012
"Action, Adventure",calypto52,3778.0,2012
"Action, Adventure",camduman,594.0,2012
"Action, Adventure",camquarter,960.0,2012
"Adventure, Indie, RPG",js41637,61.0,2011
"Adventure, Indie, RPG",NitemarePK,128.0,2011
"Adventure, Indie, RPG",bbaekhyun,49.0,2011
"Adventure, Indie, RPG",devvonst,26.0,2011
"Adventure, Indie, RPG",kube134,0.0,2011
"Adventure, Indie, RPG",BURNINGchicken3,1.0,2011
"Adventure, Indie, RPG",nubquake123,0.0,2011
"Adventure, Indie, RPG",Mastic,0.0,2011
"Adventure, Indie, RPG",deathnz1,220.0,2011
"Adventure, Indie, RPG",redsncrimson,313.0,2011
"Adventure, Indie, RPG",76561198051017916,278.0,2011
"Adventure, Indie, RPG",tbimperator,0.0,2011
"Adventure, Indie, RPG",750805,167.0,2011
"Adventure, Indie, RPG",76561198074257942,4.0,2011
"Adventure, Indie, RPG",DaDanMan,0.0,2011
"Adventure, Indie, RPG",Agronoth,0.0,2011
"Adventure, Indie, RPG",76561198063941075,0.0,2011
"Adventure, Indie, RPG",AMV72,298.0,2011
"Adventure, Indie, RPG",uradumbtit,11.0,2011
"Adventure, Indie, RPG",76561197992148038,59.0,2011
"Adventure, Indie, RPG",76561198034942509,9.0,2011
"Adventure, Indie, RPG",76561198039441595,9.0,2011
"Adventure, Indie, RPG",scroopy22,1.0,2011
"Adventure, Indie, RPG",Infixation,0.0,2011
"Adventure, Indie, RPG",76561198027081791,0.0,2011
"Adventure, Indie, RPG",76561198074755143,0.0,2011
"Adventure, Indie, RPG",bitmat,4.0,2011
"Adventure, Indie, RPG",Bluegills,416.0,2011
"Adventure, Indie, RPG",13lazer,131.0,2011
"Adventure, Indie, RPG",boogs17,0.0,2011
"Adventure, Indie, RPG",76561198007539695,224.0,2011
"Adventure, Indie, RPG",76561198040467357,0.0,2011
"Adventure, Indie, RPG",spike_heart,24.0,2011
"Adventure, Indie, RPG",Brutaka3,0.0,2011
"Adventure, Indie, RPG",76561198036974255,0.0,2011
"Adventure, Indie, RPG",Stormaggen,89.0,2011
"Adventure, Indie, RPG",calypto52,219.0,2011
"Action, Indie",Riot-Punch,0.0,2012
"Action, Indie",themanwich,50.0,2012
"Action, Indie",maplemage,0.0,2012
"Action, Indie",76561198028895010,0.0,2012
"Action, Indie",yookobz,0.0,2012
"Action, Indie",BURNINGchicken3,0.0,2012
"Action, Indie",76561197998052647,222.0,2012
"Action, Indie",mrpfresh,11.0,2012
"Action, Indie",chidori_647,0.0,2012
"Action, Indie",750805,0.0,2012
"Action, Indie",DaDanMan,0.0,2012
"Action, Indie",Advancebest,246.0,2012
"Action, Indie",Agronoth,0.0,2012
"Action, Indie",AMV72,0.0,2012
"Action, Indie",76561198032377745,0.0,2012
"Action, Indie",scroopy22,16.0,2012
"Action, Indie",76561198048900256,742.0,2012
"Action, Indie",76561198043660058,8.0,2012
"Action, Indie",76561198047208452,191.0,2012
"Action, Indie",Infixation,0.0,2012
"Action, Indie",13lazer,0.0,2012
"Action, Indie",76561198007539695,0.0,2012
"Action, Indie",76561198040467357,0.0,2012
"Action, Indie",76561198054155652,611.0,2012
"Action, Indie",76561198020272265,13.0,2012
"Action, Indie, Casual",76561198061730629,411.0,2012
"Action, Indie, Casual",Flabbernackle,77.0,2012
"Action, Indie, Casual",Mackus1011,9.0,2012
"Action, Indie, Casual",Bluegills,0.0,2012
Action,Riot-Punch,0.0,2012
Action,doctr,21.0,2012
Action,MinxIsBetterThanPotatoes,0.0,2012
Action,themanwich,0.0,2012
Action,maplemage,140.0,2012
Action,corrupted_soul,46.0,2012
Action,DJKamBer,0.0,2012
Action,boydeer,0.0,2012
Action,76561198028895010,0.0,2012
Action,diego9031,8.0,2012
Action,76561198079770573,0.0,2012
Action,AppaTheSwagBison,30.0,2012
Action,kube134,255.0,2012
Action,itslonk,82.0,2012
Action,Berserklejerker,0.0,2012
Action,PyroCreed,0.0,2012
